timestamp,EAR_left,EAR_right,EAR_avg,MAR,pitch,yaw,roll,confidence,fps,level,level_name
1783584877.2652097,0.22535898,0.40285572,0.31410736,0.29275572,-167.38617,-23.477388,-0.5251813,0.9998551607131958,44.335376939664286,1,DROWSY
1783584877.295626,0.262714,0.43026122,0.3464876,0.43906707,-167.53831,-23.397568,-0.18760149,0.9984531402587891,32.87716245345875,1,DROWSY
1783584877.3106189,0.3148308,0.27608177,0.2954563,0.3547852,-169.7549,-13.552619,2.1883457,0.9984136819839478,66.69800429355172,1,DROWSY
1783584877.353455,0.29137805,0.31398535,0.3026817,0.35659677,-169.86896,-19.582474,-0.57154745,0.9981368780136108,23.344746977758977,1,DROWSY
1783584877.3679218,0.3139761,0.35835484,0.3361655,0.30233845,-174.65697,-18.03523,-0.94473606,0.9968826770782471,69.12396585253305,1,DROWSY
1783584877.4176042,0.32577273,0.3582476,0.34201017,0.40534577,-174.94484,-12.47452,1.8303009,0.9937246441841125,20.12786071800483,1,DROWSY
1783584877.4495676,0.20256875,0.34842515,0.27549696,0.27320296,-173.34178,-22.177105,-1.3136029,0.9953945279121399,31.285833631698292,1,DROWSY
1783584877.4815388,0.31627554,0.32717207,0.3217238,0.33258525,-172.6698,-19.50725,2.9169874,0.9940866231918335,31.278134484738658,1,DROWSY
1783584877.5137398,0.33655772,0.27665755,0.30660763,0.35347953,-172.50066,-11.364878,1.191228,0.9161690473556519,31.05488631063001,1,DROWSY
1783584877.5607102,0.22079407,0.33625183,0.27852294,0.34494373,-172.74582,-14.022939,0.37332764,0.9894431829452515,21.29001867944449,1,DROWSY
1783584877.5934837,0.3412661,0.3716342,0.35645014,0.42093486,-169.07063,-23.468792,0.3791117,0.9827170372009277,30.51246162575839,1,DROWSY
1783584877.6254807,0.16334255,0.3791514,0.27124697,0.25672844,-167.76782,-20.205462,-1.2637947,0.9892710447311401,31.252963749487723,1,DROWSY
1783584877.6567183,0.2794912,0.36245534,0.32097328,0.39205772,-173.61201,-19.802757,-1.3935194,0.9997802376747131,32.01270035109144,1,DROWSY
1783584877.688561,0.29330695,0.30897096,0.30113897,0.39618856,-172.72243,-22.147205,0.5676509,0.9860884547233582,31.404363647254378,1,DROWSY
1783584877.720528,0.23437382,0.33205456,0.28321418,0.40077537,-171.56526,-21.57066,-0.13524139,0.992228090763092,31.28233354962373,1,DROWSY
1783584877.785603,0.28881767,0.27919394,0.28400582,0.33577684,178.51114,-39.652214,-176.26096,0.9997634291648865,15.366846800637491,1,DROWSY
1783584877.8175142,0.2913914,0.3188592,0.3051253,0.4626456,-179.83789,-39.568123,-177.43925,0.9997139573097229,31.337024169748588,1,DROWSY
1783584877.8475716,0.19353817,0.2973773,0.24545774,0.23957175,-174.25743,-20.508852,-3.2550645,0.9997279047966003,33.26964384865551,1,DROWSY
1783584877.881536,0.33862215,0.3122052,0.32541367,0.32303917,-175.44418,-25.297596,-1.3476952,0.9996672868728638,29.442596713394217,1,DROWSY
1783584877.9125047,0.26129574,0.30642197,0.28385884,0.36473444,-172.2288,-22.93247,-0.9561875,0.9995021820068359,32.29070304560712,1,DROWSY
1783584877.945163,0.31698856,0.32722017,0.32210436,0.3331407,-172.97346,-22.355001,1.0508518,0.9793797731399536,30.620051248731556,1,DROWSY
1783584877.9937625,0.40398252,0.28252062,0.3432516,0.29138577,-171.8519,-12.664196,0.4419086,0.8963609933853149,20.576351175671235,1,DROWSY
1783584878.0255263,0.22604129,0.2990779,0.2625596,0.26244298,-172.36351,-20.230873,-0.68792355,0.5764848589897156,31.482387203795028,1,DROWSY
1783584878.05764,0.35881937,0.28177217,0.32029578,0.29697978,-176.0486,-12.9851055,2.1480255,0.9764705896377563,31.13927020305134,1,DROWSY
1783584878.0885246,0.2678848,0.30348167,0.28568324,0.27122515,-171.18835,-14.9399605,-1.3161767,0.9767192602157593,32.37869676313697,0,ALERT
1783584878.1214921,0.34944904,0.33591455,0.3426818,0.39335385,-179.27444,-37.329773,-177.72954,0.969925582408905,30.332841563250312,0,ALERT
1783584878.1534739,0.2523961,0.28096375,0.2666799,0.38370878,-170.85109,-7.9032464,0.6526497,0.9258269667625427,31.26787484810759,0,ALERT
1783584878.185452,0.17621027,0.33533219,0.25577122,0.3012473,-168.07434,-17.060654,-2.969345,0.7458531856536865,31.27137169527161,0,ALERT
1783584878.2174785,0.33021438,0.31248996,0.32135218,0.38341996,-173.98265,-27.387632,1.366827,0.578625500202179,31.22411392923345,0,ALERT
1783584878.2494652,0.20836806,0.27559417,0.24198113,0.39011836,-169.8097,-19.463686,-0.76232857,0.6646950840950012,31.262980575721887,0,ALERT
1783584878.2809825,0.19140169,0.33266565,0.26203367,0.2621828,-172.17668,4.825229,-0.09830777,0.6048799753189087,31.728639186643772,0,ALERT
1783584878.328696,0.39124867,0.39331874,0.3922837,0.35783795,-173.29373,-19.75345,1.894837,0.628880500793457,20.958420986883198,0,ALERT
1783584878.3617072,0.3296979,0.37847182,0.35408488,0.3508626,-173.81201,-33.22714,179.99733,0.6379225850105286,30.292750922655806,0,ALERT
1783584878.4651022,0.2886663,0.3915565,0.3401114,0.3602912,-172.26073,-27.70756,1.8062061,0.7759974598884583,9.671648949662185,1,DROWSY
1783584878.4916968,0.3427887,0.2875232,0.31515595,0.32413474,-177.32521,-30.14976,-179.13097,0.920218825340271,37.60156348053718,1,DROWSY
1783584878.5138988,0.35895023,0.38138914,0.3701697,0.44658837,-170.06839,-18.782204,1.4361424,0.9870880842208862,45.040957024118896,1,DROWSY
1783584878.5395887,0.3081763,0.31951928,0.3138478,0.24611835,-173.16997,-22.148722,-1.0767596,0.9345369935035706,38.925893959220794,1,DROWSY
1783584878.561414,0.22339724,0.37593707,0.29966715,0.28951812,-175.27472,-21.380793,-0.15294987,0.990713357925415,45.81835660134146,1,DROWSY
1783584878.5828617,0.27831367,0.31253552,0.2954246,0.28884956,-172.8832,-14.462694,-0.65280664,0.9941001534461975,46.62513617465928,1,DROWSY
1783584878.605403,0.3563857,0.28687096,0.32162833,0.34536183,-172.36536,-8.862952,1.6208487,0.992275059223175,44.36304405309641,1,DROWSY
1783584878.6276953,0.3035651,0.3540127,0.3287889,0.36258382,-175.40501,-15.07809,0.738084,0.9981675148010254,44.858386541320414,1,DROWSY
1783584878.6576438,0.25160626,0.34916502,0.30038562,0.33101696,-174.1205,-20.567076,0.9861572,0.9921168684959412,33.39068408524595,1,DROWSY
1783584878.6828725,0.26251724,0.32884195,0.2956796,0.3653218,-172.46754,-13.655513,-2.0050306,0.9936176538467407,39.63733615581617,1,DROWSY
1783584878.7297447,0.30170324,0.34309897,0.3224011,0.49611,-172.9181,-19.463331,0.91233534,0.9939892292022705,21.334635496144376,1,DROWSY
1783584878.7601373,0.2644097,0.34327525,0.30384248,0.40953556,-172.90056,-7.639644,2.644087,0.9934577345848083,32.902695409331955,1,DROWSY
1783584878.7937202,0.1209688,0.31934315,0.22015597,0.29965004,-171.95059,-15.373431,-1.4616449,0.9968210458755493,29.777036285026657,1,DROWSY
1783584878.8254652,0.14869204,0.10138922,0.12504064,0.49427035,-173.28876,-15.184699,-0.42549857,0.7211153507232666,31.50106648241055,1,DROWSY
1783584878.857569,0.23446248,0.24578857,0.24012554,0.3140488,-172.35304,-15.51416,-1.3341739,0.674643874168396,31.148982941338105,1,DROWSY
1783584878.889425,0.20670463,0.28559193,0.24614829,0.2794267,-172.02866,-19.782318,0.31092685,0.9266141057014465,31.39120152079872,1,DROWSY
1783584878.9215071,0.2892369,0.37587282,0.33255488,0.37043738,-170.96176,-20.74506,-0.35472894,0.9241482019424438,31.170048007609875,1,DROWSY
1783584878.9535563,0.2995679,0.30165428,0.30061108,0.4024583,-169.62196,-26.520018,-1.1253283,0.9759507179260254,31.20204725346664,1,DROWSY
1783584878.983617,0.28255472,0.42692655,0.35474062,0.3233666,-169.32338,-26.15475,-0.5213269,0.9979360103607178,33.26594968433743,1,DROWSY
1783584879.0174866,0.33421588,0.38234186,0.35827887,0.39679262,179.99954,-29.943245,-177.32826,0.9953100085258484,29.525084647927972,1,DROWSY
1783584879.0318747,0.3891098,0.38672015,0.387915,0.36532795,-170.11696,-19.420574,1.2068213,0.9895960688591003,69.50195532577716,1,DROWSY
1783584879.0815144,0.3240005,0.3403741,0.33218732,0.24257128,-171.21167,-20.455069,0.1738559,0.9781615734100342,20.145165318629804,1,DROWSY
1783584879.1275873,0.34580356,0.27525273,0.31052813,0.3568211,-172.80699,-19.669876,1.7986186,0.7497416734695435,21.70470493262404,1,DROWSY
1783584879.1596375,0.35386768,0.32181114,0.33783942,0.3012932,-171.13947,-17.244604,-0.0030021037,0.8825024962425232,31.201118814532688,0,ALERT
1783584879.2247245,0.24719714,0.20541714,0.22630714,0.34738317,-178.77068,-26.363413,-175.90813,0.9703884124755859,15.364032308284035,0,ALERT
1783584879.2555122,0.24211724,0.3472516,0.2946844,0.2880216,-165.29765,-19.57564,-2.2921638,0.9420369267463684,32.48049685208274,0,ALERT
1783584879.2896302,0.3362064,0.34222972,0.33921808,0.29367983,-170.60634,-22.271332,-1.6858819,0.9742729663848877,29.31009566669695,0,ALERT
1783584879.3216121,0.22379218,0.39999086,0.31189153,0.27618116,175.09996,-42.668938,-175.90262,0.9657505750656128,31.267641752769453,0,ALERT
1783584879.3536344,0.35120296,0.32261273,0.33690786,0.28152752,178.89603,-34.262714,-177.88274,0.5558393001556396,31.22829850123966,0,ALERT
1783584879.3855367,0.23642336,0.38139927,0.30891132,0.26181924,-169.01741,-11.698265,-3.6385894,0.9312924146652222,31.345689345928495,0,ALERT
1783584879.417579,0.23554896,0.3723599,0.30395442,0.3050126,177.50284,-40.448208,-175.74147,0.9247409105300903,31.208780088544962,1,DROWSY
1783584879.4474828,0.24270752,0.35435244,0.29852998,0.28656834,179.6712,-36.686085,-178.37373,0.9192996025085449,33.44046688884282,1,DROWSY
1783584879.4810097,0.3096392,0.35916466,0.3344019,0.2715911,-168.7721,-18.916368,-2.0645823,0.7333613634109497,29.826798082803545,0,ALERT
1783584879.5114946,0.30425513,0.4145619,0.3594085,0.31128302,-178.24063,-39.900093,-179.36232,0.6249369978904724,32.803109578220436,0,ALERT
1783584879.5652106,0.24903902,0.37810847,0.31357375,0.49930355,179.56445,-43.34464,-179.02318,0.7309662103652954,18.616446442758797,0,ALERT
1783584879.5936728,0.3102369,0.32531962,0.31777826,0.33260173,-177.21732,-43.06817,-179.97543,0.6653711199760437,35.134353613282066,0,ALERT
1783584879.6255195,0.34563282,0.33911356,0.3423732,0.32774645,-176.72258,-41.09937,179.95341,0.9570940732955933,31.40036683511136,0,ALERT
1783584879.639911,0.334518,0.29443318,0.31447557,0.3610735,-173.87804,-29.226683,-1.6002967,0.9711394309997559,69.48583545939498,1,DROWSY
1783584879.6896589,0.27239648,0.31979668,0.2960966,0.43559355,-169.47362,-34.133682,-4.056079,0.9842779040336609,20.101333282212998,1,DROWSY
1783584879.7195528,0.3332036,0.30599558,0.3195996,0.35824096,-175.83652,-32.5029,-3.5958252,0.9868624210357666,33.4516684744465,1,DROWSY
1783584879.7536628,0.30979952,0.34809652,0.32894802,0.27201375,-178.94809,-41.279102,176.62263,0.9936692118644714,29.316856320071576,1,DROWSY
1783584879.785488,0.2996634,0.32033074,0.30999708,0.37100923,-171.81046,-32.437744,-2.2062197,0.9949740171432495,31.42177339606245,1,DROWSY
1783584879.8154788,0.2608327,0.3675234,0.31417805,0.5163836,179.37553,-45.562927,-178.54135,0.9746468663215637,33.34343474493406,1,DROWSY
1783584879.8494475,0.2912773,0.3459436,0.31861043,0.4427544,-170.75432,-34.94632,-3.4178882,0.9751328825950623,29.438876995964204,1,DROWSY
1783584879.8814845,0.2749119,0.3472656,0.31108874,0.41217262,-172.60152,-35.223248,-2.265284,0.9830674529075623,31.213889695102438,1,DROWSY
1783584879.8978808,0.32602423,0.32251436,0.3242693,0.4422936,-171.00293,-33.54634,-2.0142562,0.9835274815559387,60.9894286836021,1,DROWSY
1783584879.9597194,0.30659863,0.33988294,0.3232408,0.37605724,-177.6145,-42.10613,-178.80602,0.9804195761680603,16.171122334888384,1,DROWSY
1783584879.976217,0.26366413,0.3440694,0.30386674,0.4400218,-178.78168,-44.942905,-179.64998,0.9751704335212708,60.61483322735418,1,DROWSY
1783584880.0248075,0.2722996,0.32494664,0.2986231,0.36636144,-171.50824,-29.684149,-2.9096851,0.9853675365447998,20.58018773030819,1,DROWSY
1783584880.0575314,0.31868482,0.3561098,0.3373973,0.39248663,-173.45279,-41.27483,175.91049,0.98988276720047,30.558701385751963,1,DROWSY
1783584880.0740857,0.2876568,0.37356687,0.33061182,0.3546185,-174.44429,-41.459595,176.67741,0.9985343217849731,60.40706282224846,1,DROWSY
1783584880.1216192,0.346982,0.38328898,0.3651355,0.35768288,-178.05005,-43.27163,178.72653,0.9994588494300842,21.037789035461703,1,DROWSY
1783584880.1535604,0.33672732,0.27618697,0.30645716,0.44867715,-168.79173,-31.798513,-3.3676324,0.9995617270469666,31.30755163430892,1,DROWSY
1783584880.1854963,0.27692822,0.29303455,0.2849814,0.35296473,-174.3749,-38.199093,174.2732,0.9997560381889343,31.31269363713055,1,DROWSY
1783584880.2155566,0.2890519,0.33224207,0.31064698,0.32880214,-173.81305,-27.7929,-3.9665668,0.9996819496154785,33.2664773718691,1,DROWSY
1783584880.2485044,0.3443903,0.30490303,0.32464668,0.44352683,-177.73712,-41.098755,177.80429,0.9997004270553589,30.35105974977025,1,DROWSY
1783584880.266819,0.3186281,0.35775968,0.3381939,0.41604215,-175.87274,-41.21913,177.68387,0.999962568283081,54.60124711977817,1,DROWSY
1783584880.3293755,0.28240478,0.33745098,0.30992788,0.41235,-174.12164,-40.805023,176.07121,0.999897837638855,15.985547734020376,1,DROWSY
1783584880.3596282,0.33085424,0.33391953,0.33238688,0.32603917,-169.89545,-29.869356,-4.1676154,0.9999610185623169,33.05490625664951,1,DROWSY
1783584880.394055,0.27710533,0.32524306,0.3011742,0.3660139,-179.61256,-38.247475,177.70938,0.9999613761901855,29.047231225241696,1,DROWSY
1783584880.4255626,0.3572733,0.29106376,0.32416853,0.3592451,-179.9252,-42.025406,179.7271,0.9999616146087646,31.738242794336866,1,DROWSY
1783584880.4575758,0.33095738,0.27195594,0.30145666,0.40352765,-176.24399,-39.693916,179.57802,0.9998854398727417,31.237136282052237,1,DROWSY
1783584880.4875832,0.33697596,0.30425516,0.32061556,0.21891342,-170.84822,-28.45268,-3.3840005,0.9999587535858154,33.325154934053714,1,DROWSY
1783584880.521846,0.38334104,0.36960357,0.3764723,0.3449731,-170.1201,-29.456852,-2.9185374,0.9999470710754395,29.18609133735535,1,DROWSY
1783584880.5534606,0.3339631,0.42385554,0.37890932,0.34771097,-171.43878,-31.389818,-3.0440047,0.9987926483154297,31.631013340774203,1,DROWSY
1783584880.5850306,0.30464146,0.32511795,0.3148797,0.42590404,-171.48871,-30.211548,-2.9327028,0.9957461953163147,31.675683840077333,1,DROWSY
1783584880.6167684,0.27529043,0.33789074,0.3065906,0.51071256,-171.92926,-30.33506,-2.0080514,0.9956348538398743,31.50816568758545,1,DROWSY
1783584880.6485078,0.34932804,0.40925175,0.3792899,0.43430552,-172.15485,-29.543089,-1.2743973,0.9943746328353882,31.506508920187795,1,DROWSY
1783584880.6663327,0.2653078,0.34807697,0.3066924,0.34739822,-171.85042,-28.245367,-1.9579786,0.9930962920188904,56.10133354734294,1,DROWSY
1783584880.7285345,0.2565119,0.3526571,0.3045845,0.41184187,-169.45297,-29.229162,-2.5903084,0.9997202754020691,16.076721107887142,1,DROWSY
1783584880.7604976,0.20141867,0.36216637,0.28179252,0.47438338,-167.12427,-28.70345,-3.4623115,0.9998063445091248,31.286066998351522,1,DROWSY
1783584880.7920043,0.28902057,0.3552638,0.32214218,0.40002853,-173.24002,-23.675455,-0.9403381,0.9998238682746887,31.739203474865494,1,DROWSY
1783584880.8258376,0.34573516,0.36110386,0.3534195,0.42316794,-174.47865,-27.072073,0.76408523,0.9834299087524414,29.556709676055444,1,DROWSY
1783584880.8664825,0.29135624,0.36142322,0.32638973,0.33730304,-175.14194,-25.304266,0.43434918,0.9992846846580505,24.60334238636297,1,DROWSY
1783584880.892487,0.26936617,0.34714374,0.30825496,0.45812365,-169.58018,-24.86672,-0.028350916,0.9994052648544312,38.45480466851867,1,DROWSY
1783584880.9220417,0.31576085,0.35721815,0.3364895,0.3650353,-172.62242,-22.181385,1.1868745,0.9990423321723938,33.83567412331298,1,DROWSY
1783584880.9534853,0.16080281,0.3091473,0.23497505,0.3167384,-170.09837,-17.9495,-2.7595584,0.9994024038314819,31.80297837493555,1,DROWSY
1783584880.9850368,0.25120017,0.30714178,0.27917096,0.33219072,-174.34537,-19.31609,0.2608957,0.9993433356285095,31.694114268874163,1,DROWSY
1783584881.0174644,0.26892278,0.29388696,0.28140488,0.4343349,-171.93309,-22.371374,-0.96951133,0.9995535016059875,30.83797634014896,1,DROWSY
1783584881.0498426,0.14799595,0.26133633,0.20466612,0.4073787,-167.23885,-23.10586,-3.7360282,0.9995670914649963,30.884981296574473,1,DROWSY
1783584881.0819957,0.20942424,0.3022232,0.25582373,0.41008896,-172.61827,-16.158539,-3.776294,0.9915988445281982,31.101171585347767,1,DROWSY
1783584881.1274998,0.15219223,0.31061396,0.2314031,0.3928006,-168.57684,-21.096903,-4.4057007,0.9956206679344177,21.976045017761898,1,DROWSY
1783584881.1927145,0.14347187,0.29633585,0.21990386,0.3354558,-167.70094,-21.361923,-6.00355,0.998865008354187,15.333981647351296,1,DROWSY
1783584881.2258153,0.18219359,0.3092551,0.24572434,0.2603051,-164.29048,-23.343922,-9.959932,0.9971868395805359,30.21071055569561,1,DROWSY
1783584881.2591348,0.21951944,0.38420764,0.30186355,0.3854447,-162.22902,-27.504602,-8.515894,0.998063862323761,30.01247924895529,1,DROWSY
1783584881.2894526,0.22917838,0.3191289,0.27415365,0.44483405,-166.07523,-27.66968,-6.28133,0.9970569610595703,32.98394174360265,1,DROWSY
1783584881.322064,0.2876569,0.3250462,0.30635154,0.5978737,-164.87434,-33.77332,-3.677198,0.9335334300994873,30.664151715869046,1,DROWSY
1783584881.3535113,0.23333888,0.29508215,0.26421052,0.34390914,-172.81244,-19.905336,-5.303287,0.5774372220039368,31.79912054586808,1,DROWSY
1783584881.383559,0.27825314,0.28563473,0.28194395,0.3746958,-170.07619,-8.512835,1.3427864,0.8063783645629883,33.28046719405851,1,DROWSY
1783584881.4154084,0.20113766,0.28913903,0.24513836,0.39873272,-176.35881,-25.558977,-3.4336855,0.533207893371582,31.39778120461725,1,DROWSY
1783584881.4834056,0.13469936,0.2729281,0.20381373,0.35485053,-173.4931,-28.374104,-2.244323,0.6880424618721008,14.706484198863258,1,DROWSY
1783584881.5296197,0.17609166,0.27757758,0.22683463,0.47149646,-175.25389,-38.07964,-3.7454817,0.9427151083946228,21.638415980519614,1,DROWSY
1783584881.5616002,0.18953328,0.27445078,0.23199202,0.48646423,-174.38797,-33.74785,-0.79869896,0.9916861653327942,31.269040376930874,1,DROWSY
1783584881.591557,0.327016,0.2436428,0.2853294,0.56043655,-173.98636,-32.41607,-0.6596181,0.9992141723632812,33.38138291098943,1,DROWSY
1783584881.623989,0.28407046,0.39348775,0.3387791,0.5952947,-170.54887,-34.690983,-1.849757,0.9996798038482666,30.833669043593325,1,DROWSY
1783584881.657453,0.31017718,0.25255704,0.28136712,0.50195044,-174.0047,-36.713375,-2.1479976,0.999657154083252,56.05260063077992,1,DROWSY
1783584881.6897132,0.32175967,0.39111015,0.3564349,0.5968483,-177.75,-21.404411,-0.71766186,0.9994381070137024,20.883911989205284,1,DROWSY
1783584881.7058713,0.35140926,0.40942153,0.38041538,0.5470454,-172.96767,28.619707,1.0440286,0.9990849494934082,61.8884495071711,1,DROWSY
1783584881.753412,0.32338285,0.40794024,0.36566153,0.49385998,-174.7109,-6.5068617,0.5234795,0.9942552447319031,21.034623871614844,1,DROWSY
1783584881.7852912,0.32200474,0.35057908,0.3362919,0.59669775,-173.08514,-33.193687,-2.43735,0.9474589228630066,31.36842892506974,1,DROWSY
1783584881.8174882,0.30357802,0.42452037,0.3640492,0.689674,-173.85217,-35.758804,-4.1447783,0.8101204037666321,31.058795651787566,1,DROWSY
1783584881.847491,0.31364506,0.44932714,0.3814861,0.7963975,-175.0345,-35.88551,-3.108348,0.6509085297584534,33.33018650519306,1,DROWSY
1783584881.866436,0.31392804,0.39852095,0.3562245,0.70740074,-175.90776,-36.537193,-0.7021651,0.8941415548324585,52.78443513169983,1,DROWSY
1783584881.9274967,0.33214602,0.36880484,0.35047543,0.66989064,-179.55087,-38.796288,-1.3431115,0.8146793246269226,16.37715486105417,1,DROWSY
1783584881.9604833,0.34040412,0.38209236,0.36124825,0.5928121,-175.64062,-38.978493,-2.443888,0.6543749570846558,30.315302552834716,1,DROWSY
1783584881.9925008,0.26392633,0.38221347,0.3230699,0.598391,-176.94905,-39.080177,-1.8858546,0.5594429969787598,31.232949341355713,1,DROWSY
1783584882.024685,0.296633,0.40993127,0.35328215,0.7033591,179.69406,-36.747124,0.09852015,0.5013854503631592,31.071220090377064,1,DROWSY
1783584882.057622,0.31708187,0.4145576,0.36581975,0.57815677,179.85133,-36.82215,-0.76711595,0.5764913558959961,30.360946231577728,0,ALERT
1783584882.0885766,0.2973423,0.37610158,0.33672193,0.55910593,-179.54065,-35.54708,0.83467835,0.6945769786834717,32.30537690725779,0,ALERT
1783584882.121789,0.27548265,0.42734787,0.35141528,0.54057604,-179.07344,-36.412537,0.68986046,0.8075900077819824,30.109215164066818,0,ALERT
1783584882.1359549,0.28474018,0.446202,0.3654711,0.44294602,-178.09143,-34.096817,0.42720166,0.8693848848342896,70.59216372694223,0,ALERT
1783584882.1854942,0.22072107,0.4231373,0.3219292,0.4861039,-176.09239,-33.008434,-0.16761719,0.8872681260108948,20.185982491349147,0,ALERT
1783584882.2174544,0.3142446,0.36372507,0.33898482,0.46922582,-177.35649,-31.611929,0.55489075,0.9088600873947144,31.288867669767477,0,ALERT
1783584882.2474236,0.2954596,0.33163828,0.31354892,0.49948242,-176.90216,-30.10604,0.5854765,0.9299805760383606,33.367573587907714,0,ALERT
1783584882.3614438,0.11973147,0.21625575,0.16799362,0.5011279,-179.35178,-24.14059,0.6376356,0.927483856678009,8.770382761613014,0,ALERT
1783584882.4244246,0.31503838,0.3630491,0.33904374,0.4760974,-178.3928,-25.355042,0.36860564,0.9663065075874329,15.877832079678681,0,ALERT
1783584882.429861,0.27896112,0.33038414,0.30467263,0.46820247,-177.52138,-25.073442,0.489063,0.9823038578033447,183.944566266117,0,ALERT
1783584882.467041,0.2789437,0.33769497,0.30831933,0.4564338,-177.0102,-24.656082,-0.41692436,0.9866662621498108,26.896219155594316,0,ALERT
1783584882.4913664,0.35931742,0.44799566,0.40365654,0.4790266,-177.23436,-26.59312,-1.0415933,0.9912402033805847,41.1093425334222,0,ALERT
1783584882.5162477,0.35039642,0.43668693,0.3935417,0.48791617,-176.37039,-27.529402,-1.1342661,0.9949445128440857,40.19072441548486,0,ALERT
1783584882.552431,0.385133,0.45646366,0.42079833,0.46765074,-174.96011,-29.23381,-1.7571343,0.9978704452514648,27.63701536596294,0,ALERT
1783584882.582917,0.3882999,0.44019407,0.414247,0.47111055,-175.29391,-30.227207,-1.8442504,0.9990254640579224,32.80208341479819,0,ALERT
